country_id,country_name,powerplant_name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel_id,primary_fuel,source,url,geolocation_source,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
1,Australia,Valley (Peaking Facility),AUS0000098,3000,-38.2536,146.5892,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,11844722222222200,8896666666666670,5198611111111110,10677777777777800,4109444444444440
1,Australia,Waterloo Wind Farm,AUS0000050,1110,-34.0010,138.9109,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,31421472222222200,3416486111111110,29543916666666700,3066638888888890,30919694444444400
1,Australia,Wattle Point Wind Farm,AUS0000004,9075,-35.1214,137.7166,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,239105,2958497222222220,26043833333333300,2675061111111110,23305305555555600
1,Australia,Waubra Wind Farm,AUS0000019,1920,-37.3575,143.6037,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6683266666666670,6963836111111110,6838341666666670,6533719444444440,6124169444444440
1,Australia,Wayatinah,AUS0000116,383,-42.4272,146.5347,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2546825,25669083333333300,24280805555555600,22200972222222200,23223777777777800
1,Australia,Weddell,AUS0000260,860,-12.5771,130.9502,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,3254352777777780,34568305555555600,43793111111111100,43055805555555600,38006305555555600
1,Australia,West Kiewa (Mount Beauty Hydro Scheme),AUS0000105,620,-36.7601,147.1860,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,11500138888888900,1073525,11748916666666700,12937666666666700,19799083333333300
1,Australia,Wilmot,AUS0000140,816,-41.4833,146.1251,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,108175,1424922222222220,11426416666666700,10309472222222200,13322694444444400
1,Australia,Wilpena Solar Farm,AUS0000447,1450,-31.5234,138.6198,13,Solar,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8477777777777780,8452777777777780,8811111111111110,9563888888888890,9669444444444440
1,Australia,Wiluna,AUS0000384,13,-26.5922,120.2185,6,Oil,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,29452777777777800,27483333333333300,2292222222222220,2506111111111110,23672222222222200
1,Australia,Windy Hill Wind Farm,AUS0000051,120,-17.5922,145.5306,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,29635277777777800,3247638888888890,312425,27285555555555600,2782638888888890
1,Australia,Wingfield I,AUS0000242,50,-34.8348,138.5572,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,18880277777777800,17236666666666700,1609638888888890,14735833333333300,14991388888888900
1,Australia,Wingfield II,AUS0000243,50,-34.8321,138.5489,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,17232777777777800,17976666666666700,16573611111111100,16446666666666700,172575
1,Australia,Wivenhoe Hydroelectric,AUS0000150,5000,-27.3722,152.6320,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,231975,13744722222222200,2024361111111110,869325,6616972222222220
1,Australia,Wollert,AUS0000067,6738,-37.5830,145.0487,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4204388888888890,5080777777777780,545825,54785555555555600,550575
1,Australia,Woodlawn Wind Farm,AUS0000028,480,-35.0861,149.5716,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,1498386111111110,15954083333333300,12846416666666700,1515325,14691222222222200
1,Australia,Wyangala A,AUS0000026,200,-33.9810,148.9473,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8460638888888890,4245333333333330,3846722222222220,4011333333333330,7096472222222220
1,Australia,Wyndham,AUS0000066,10,-37.9375,144.5902,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6845,10035,1545,15307222222222200,14794722222222200
1,Australia,Yallourn,AUS0000100,14800,-38.1770,146.3428,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,833688,867868,1125357,1158811,11473837222222200
1,Australia,Yambuk Wind Farm,AUS0000020,300,-38.3079,142.0151,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,902925,9352083333333330,9024083333333330,8581194444444440,867125
1,Australia,Yarrawonga,AUS0000101,90,-36.0094,145.9995,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,3821611111111110,4422472222222220,5018388888888890,4603527777777780,3144472222222220
1,Australia,Yulara,AUS0000257,1095,-25.2323,130.9912,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,219475,22775,24086111111111100,2304388888888890,19885
